1000
1.013925e-04 8.628212e-13 8.628212e-13 8.628212e-13 -4.314106e-13 -4.314106e-13 -4.314106e-13
1.025678e-04 9.245923e-13 9.245923e-13 9.245923e-13 -4.622961e-13 -4.622961e-13 -4.622961e-13
1.037567e-04 9.907857e-13 9.907856e-13 9.907856e-13 -4.953928e-13 -4.953928e-13 -4.953928e-13
1.049593e-04 1.061718e-12 1.061718e-12 1.061718e-12 -5.308590e-13 -5.308590e-13 -5.308589e-13
1.061759e-04 1.137728e-12 1.137728e-12 1.137728e-12 -5.688642e-13 -5.688642e-13 -5.688641e-13
1.074066e-04 1.219180e-12 1.219180e-12 1.219180e-12 -6.095902e-13 -6.095902e-13 -6.095901e-13
1.086516e-04 1.306464e-12 1.306464e-12 1.306464e-12 -6.532319e-13 -6.532319e-13 -6.532318e-13
1.099110e-04 1.399996e-12 1.399996e-12 1.399996e-12 -6.999979e-13 -6.999979e-13 -6.999978e-13
1.111850e-04 1.500224e-12 1.500224e-12 1.500224e-12 -7.501120e-13 -7.501120e-13 -7.501119e-13
1.124737e-04 1.607627e-12 1.607627e-12 1.607627e-12 -8.038137e-13 -8.038137e-13 -8.038137e-13
1.137774e-04 1.722720e-12 1.722720e-12 1.722720e-12 -8.613601e-13 -8.613601e-13 -8.613600e-13
1.150962e-04 1.846053e-12 1.846052e-12 1.846052e-12 -9.230263e-13 -9.230263e-13 -9.230262e-13
1.164303e-04 1.978214e-12 1.978214e-12 1.978214e-12 -9.891072e-13 -9.891072e-13 -9.891071e-13
1.177799e-04 2.119838e-12 2.119838e-12 2.119838e-12 -1.059919e-12 -1.059919e-12 -1.059919e-12
1.191451e-04 2.271600e-12 2.271600e-12 2.271600e-12 -1.135800e-12 -1.135800e-12 -1.135800e-12
1.205261e-04 2.434227e-12 2.434227e-12 2.434227e-12 -1.217114e-12 -1.217114e-12 -1.217114e-12
1.219231e-04 2.608497e-12 2.608497e-12 2.608497e-12 -1.304249e-12 -1.304249e-12 -1.304248e-12
1.233363e-04 2.795243e-12 2.795243e-12 2.795243e-12 -1.397621e-12 -1.397621e-12 -1.397621e-12
1.247660e-04 2.995358e-12 2.995358e-12 2.995358e-12 -1.497679e-12 -1.497679e-12 -1.497679e-12
1.262121e-04 3.209799e-12 3.209799e-12 3.209799e-12 -1.604900e-12 -1.604900e-12 -1.604900e-12
1.276751e-04 3.439593e-12 3.439593e-12 3.439593e-12 -1.719796e-12 -1.719796e-12 -1.719796e-12
1.291550e-04 3.685837e-12 3.685837e-12 3.685837e-12 -1.842919e-12 -1.842919e-12 -1.842918e-12
1.306520e-04 3.949711e-12 3.949710e-12 3.949710e-12 -1.974855e-12 -1.974855e-12 -1.974855e-12
1.321664e-04 4.232474e-12 4.232474e-12 4.232474e-12 -2.116237e-12 -2.116237e-12 -2.116237e-12
1.336984e-04 4.535482e-12 4.535481e-12 4.535481e-12 -2.267741e-12 -2.267741e-12 -2.267741e-12
1.352481e-04 4.860181e-12 4.860181e-12 4.860181e-12 -2.430090e-12 -2.430090e-12 -2.430090e-12
1.368158e-04 5.208126e-12 5.208125e-12 5.208125e-12 -2.604063e-12 -2.604063e-12 -2.604063e-12
1.384016e-04 5.580980e-12 5.580979e-12 5.580979e-12 -2.790490e-12 -2.790490e-12 -2.790490e-12
